relative_path,group,row_number,pair_key,ko_preview,en_preview,ko_codepoints,en_codepoints,ko_utf8_bytes,en_utf8_bytes,대분류,소분류,상황,발화자,자동분류1,자동분류2,자동분류3,언론사,키워드,지자체
3_문어체_뉴스(3).xlsx,뉴스,27872,1773919,독해력과 폭넓은 문학 감상 능력을 기르기 위해 이루어지던 수업이 EBS 지문 분석으로 바뀐 지 오래다.,It has been a long time since the class that was conducted to improve reading comprehension and broad appreciation of literary was changed to the analysis of EB,57,168,135,168,,,,,"사회,교육_시험","문화,출판","IT_과학,IT_과학일반",내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,27873,6745592,경남 창원에서 의식을 잃고 버스에서 쓰러진 승객이 기사와 승객의 발빠른 대처로 무사히 치료받은 사실이 알려졌다.,"It has been reported that a passenger who collapsed on a bus after losing consciousness in Changwon, Gyeongsangnam-do, was safely treated for quick handling of ",62,185,156,185,,,,,"사회,의료_건강","지역,충북","사회,사건_사고",서울경제,,
3_문어체_뉴스(3).xlsx,뉴스,27883,2877964,강제조사 권한이 없는 근본적 한계 등이 이미 드러난 상황에서 기간만 연장하는 것은 무책임하다는 말도 나왔다.,"It is also said that it is irresponsible to extend the period only when the fundamental limitations, such as having no right for forced investigation, has alrea",60,177,150,177,,,,,"사회,사건_사고","정치,외교",<EMPTY>,한겨레,,
3_문어체_뉴스(3).xlsx,뉴스,27900,5904318,‘간부 직군 비중 35%’는 금감원이 제시한 마지노선이어서 사실상 금감원이 올해 공공기관 지정을 피했다는 해석도 나온다.,"""35% of the senior staff"" is the final defense line set by the FSS, and it is interpreted that the FSS avoided being designated as a public institution this yea",67,162,165,162,,,,,"경제,금융_재테크",<EMPTY>,<EMPTY>,서울경제,,
3_문어체_뉴스(3).xlsx,뉴스,28126,156794,18세기 처음 프로이센 왕국의 수도로 격상되자마자 베를린은 계몽주의에 입각한 관용 정신 아래 이방인들을 적극적으로 받아들였다.,"As soon as it was upgraded to the capital of the Kingdom of Prussia for the first time in the eighteenth century, Berlin actively embraced the Gentiles under en",70,182,176,182,,,,,"문화,학술_문화재","국제,유럽_EU","문화,음악",국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,28153,2575044,이번 정상회담에서 문 대통령과 트럼프 대통령이 북-미의 대화 교착 상태를 뚫어낼 방안의 의견을 모을지 주목된다.,Attention is drawn on whether President Moon and President Trump will agree on ways to break the deadlock in talks between North Korea and the U.S. at the upcom,62,171,154,171,,,,,"정치,청와대","정치,외교","국제,중남미",한겨레,,
3_문어체_뉴스(3).xlsx,뉴스,28211,138168,경제성장률이 2.8%로 상향 조정되고 근원 개인소비지출 인플레이션 지수가 6년 만에 처음으로 연준 목표치인 2%에 도달했다.,Economic growth was raised to 2.8 percent and the core personal consumption spending inflation index reached the Federal Reserve target of 2 percent for the fir,69,181,163,181,,,,,"경제,국제경제","경제,외환","경제,금융_재테크",국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,28308,1335080,다만 종법제의 잔재로 장자(長子)는 여전히 제사의 주재권이 있었기 때문에 얼마간의 재산을 더 얻을 수가 있었다.,"However, due to the remnants of the clan law, the father-in-law was able to obtain some more property because he still had the right to preside over the ancestr",62,169,152,169,,,,,"문화,문화일반","국제,중국",<EMPTY>,국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,28344,2513301,이전에 깜빡하고 받지 못했던 월세액 소득공제가 있다면 5년 내에 경정청구를 통해 세액을 돌려받을 수 있다.,"If there is a monthly income tax deduction that has been forgotten and not received before, the tax amount can be returned within five years through a tax adjus",59,172,145,172,,,,,"경제,자동차","경제,취업_창업","경제,금융_재테크",한겨레,,
3_문어체_뉴스(3).xlsx,뉴스,29003,1886916,석판 인쇄본 등이 남아 있고 복사본은 공개가 됐지만 대한독립선언서 육필 초고가 공개된 것은 이번이 처음이다.,"This is the first time that the first draft of the Korean Declaration of Independence has been released, although there are still lithographs left and copies ha",60,180,150,180,,,,,미분류,<EMPTY>,<EMPTY>,내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,29009,1071175,"이 제도는 채무자가 지정한 대리인이 채권자의 추심행위를 대신 받고, 대리인을 통하지 않은 추심행위는 제한하는 제도다.","This system is designed to allow a representative designated by the debtor to take over the collection of creditors, and to restrict collections that do not go ",65,187,163,187,,,,,"경제,경제일반",<EMPTY>,<EMPTY>,국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,29106,3867605,"‘변산’은 대한민국 대표 이야기꾼 이준익 감독과 충무로 대체불가 배우 박정민, 김고은의 만남으로 연일 화제를 모았다.","""Sunset in My Hometown"" drew attention day after day due to a meeting between Korea's representative storyteller, director Lee Joon-ik and Chungmu-ro's indispen",65,209,163,209,,,,,"문화,영화","문화,출판",<EMPTY>,서울경제,,
3_문어체_뉴스(3).xlsx,뉴스,29210,12496003,관측선에서 멀리 떨어진 전남 영광에서 약한 안개비가 관측됐지만 실험 결과 생긴 것인지는 추가 분석이 필요합니다.,"Although a slight fog rain was observed in Yeonggwang, Jeonnam, which is far from the observation line, further analysis is needed to determine whether it has o",62,191,156,191,,,,,"IT_과학,과학","사회,사회일반",<EMPTY>,SBS,,
3_문어체_뉴스(3).xlsx,뉴스,29409,8100044,그는 “우주위험감시센터는천체를 관측하면서 갑자기 생겨난 혜성이나 물체가 있다면 지구와 충돌 여부를 확인하고 감시하는 임무”라고 말했다.,"He said, ""Korea Astronomy and Space Science Institute is responsible for checking and monitoring the impact of comets or objects that have sprung up suddenly wh",75,196,195,196,,,,,"IT_과학,과학",<EMPTY>,<EMPTY>,파이낸셜뉴스,,
3_문어체_뉴스(3).xlsx,뉴스,29447,10430270,가비아에 등록된 도메인이 있거나 도메인을 새롭게 신청하는 고객이라면 원하는 스타일의 템플릿으로 홈페이지를 제작할 수 있다.,"If you have a domain registered in Gabia or if you are a customer applying for a new domain, you can create a website with a template of your choice.",68,149,174,149,,,,,"경제,산업_기업",<EMPTY>,<EMPTY>,전자신문,,
3_문어체_뉴스(3).xlsx,뉴스,29450,9089232,경찰 조사에서 A씨는 “여자친구가 4천만원대 사기 피해를 당해 화가 나 범행을 저질렀다”고 진술한 것으로 알려졌다.,"In a police investigation, A reportedly stated, ""I committed the crime because I was angry that my girlfriend suffered from the damage of a fraud of around 40 m",64,172,158,172,,,,,"사회,사건_사고",<EMPTY>,<EMPTY>,노컷뉴스,,
3_문어체_뉴스(3).xlsx,뉴스,29505,11559788,그동안 정부24 등 전자민원 창구에서 민원인이 직접 관공서에 방문하지 않고 인터넷으로 각종 증명서나 확인서를 발급받았다.,"In the meantime, the electronic civil petitions such as Government 24, the petitioner did not visit government offices in person, but issued various certificate",67,205,167,205,,,,,"IT_과학,인터넷_SNS",<EMPTY>,<EMPTY>,전자신문,,
3_문어체_뉴스(3).xlsx,뉴스,29555,9171151,"가계부채가 급등하기 시작했던 2014년에는 4.6%, 2015년에는 5.7%, 2016년에는 3.2% 등으로 가계부채 증가속도에 한참 밑돌고 있다.","It is far below the growth pace of household debt, with 4.6 percent in 2014 when household debt began to soar, 5.7 percent in 2015 and 3.2 percent in 2016.",82,155,164,155,,,,,"경제,취업_창업","경제,금융_재테크","경제,서비스_쇼핑",노컷뉴스,,
3_문어체_뉴스(3).xlsx,뉴스,29591,60825,‘삼바 군단’의 일원으로 두 차례(1994·2002)나 월드컵 우승 트로피를 들어올린 호나우두는 브라질 축구와 월드컵을 상징하는 인물이다.,"""Ronaldo, who played twice as a member of the 'Samba Corps' (1994 and 2002) and won the World Cup winner trophy, is a symbol of Brazilian soccer and the World C",77,164,180,164,,,,,"스포츠,월드컵","스포츠,축구,해외축구","스포츠,축구,국가대표팀",국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,29600,102288,시신은 어른 키만큼 높게 자란 덤불 속에 파묻혀 있다 발견됐는데 3일 전 투입된 체취견이 찾아냈다.,"""The body is buried in a bush that grows as tall as an adult, and it was discovered by a dog that senses body odor which was deployed three days ago.""",55,150,133,150,,,,,"사회,사건_사고","국제,유럽_EU","국제,아시아",국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,29608,184122,강병원 민주당 원내대변인은 구두 논평에서 “여야가 협조해 최저임금 인상을 보완하기 위한 후속대책을 마련해야 한다”고 말했다.,"""The ruling and opposition parties should cooperate to come up with follow-up measures to supplement the minimum wage hike,"" the Democratic Party floor spokesma",69,205,177,205,,,,,"정치,외교","정치,행정_자치","정치,청와대",국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,29636,1835117,수술 후 약 3개월 후 조사를 하였는데 수술 전에 비해 현저하게 생리통이 감소하고 생리양이 줄어들었다.,"About 3 months after the operation, an examination over the patient was conducted. Comparing to the status before the operation, the menstrual pain and the amou",57,218,139,218,,,,,"사회,여성","문화,학술_문화재","사회,의료_건강",내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,29757,1598576,당내 계파간 갈등이 극에 달한 가운데 열릴 전국위 결과에 따라 한국당 내분사태가 진정될 지 주목된다.,"Attention is drawn to whether the Korea Party's internal crisis will subside, as the results of the National Committee, which will be held in the midst of confl",56,187,138,187,,,,,"정치,국회_정당",<EMPTY>,<EMPTY>,내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,29761,80375,"당정청 모두 개편이 예고됐고, 문 대통령 최측근인 양 전 비서관이 움직일 수 있는 환경은 조성됐다.","Both the ruling party, the government and the presidential office were set to undergo a reshuffle, and an environment was created where Yang, a close aide to Pr",55,185,133,185,,,,,"정치,청와대","정치,외교",<EMPTY>,국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,29845,1759408,장세용 구미시장은 지난 8일 오후 제1차 한-러 지방협력포럼이 열리는 포항을 방문해 ‘경북지역 경제인 간담회’에 참석했다.,"Gumi Mayor Chang Se-yong visited Pohang, where the first Korea-Russia regional cooperation forum will be held, on the 8th in the afternoon to attend the ""Meetin",68,209,168,209,,,,,"정치,청와대",<EMPTY>,<EMPTY>,내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,29876,6935341,"건강주방가전기업 휴롬은 5월 한 달간 이마트와 일렉트로마트에서 휴롬디바 티타늄그레이 색상을 정가에서 4만원 할인된 35만9,000원에 판매한다.","Hurom, a health kitchen appliance company, sells Hurom Diva Titanium Gray color at E-Mart and Electro Mart for a month in May at 359,000 won, 40,000 won off the",80,175,192,175,,,,,"경제,산업_기업","경제,유통","경제,서비스_쇼핑",서울경제,,
3_문어체_뉴스(3).xlsx,뉴스,29979,2345559,이런 논란 속에 최정우 회장의 개혁 방향을 가늠하려면 포스코가 띄운 ‘러브레터’를 눈여겨봐야 한다는 얘기가 나온다.,"In this controversy, it is said that in order to predict the direction of President Cho Jeong-woo's reform, you must pay attention to the Love Letter, which is ",64,177,162,177,,,,,"경제,산업_기업","경제,금융_재테크",<EMPTY>,한겨레,,
3_문어체_뉴스(3).xlsx,뉴스,30001,1210531,북·미 간 협상이 되돌릴 수 없는 수준에 달했다고 판단하고 이 시점에서 새롭게 판을 짜보자는 제안이다.,It is a proposal that the negotiations between the U.S. and North Korea have reached an irreversible level and that the two sides should make a fresh decision a,57,173,140,173,,,,,"정치,북한","정치,청와대","정치,외교",국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,30271,145179,2003년 카드사태는 카드사들이 IMF 이후 무분별하게 카드를 발급해 카드연체비율 및 금액이 치솟아 적자에 시달렸던 사건이다.,"The 2003 credit card crisis was caused by credit card companies' reckless issuance of credit cards after the IMF, which caused losses due to soaring credit card",70,191,166,191,,,,,"경제,국제경제","경제,금융_재테크","경제,증권_증시",국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,30296,1782513,사업자가 공정위 출석요구에 불응하거나 자료를 미제출 또는 허위자료를 제출한 경우에는 최대 1억원의 과태료를 물게 된다.,"The business owner will be fined up to 100 million won if he or she fails to comply with the FTC's attendance request, fails to submit data, or submits false da",66,163,166,163,,,,,"경제,서비스_쇼핑","사회,사건_사고",<EMPTY>,내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,30412,900403,고령화로 매달 250여명의 이산가족이 사망하고 있는 가운데 등록 이산가족은 지난해 11월 말 기준 5만6241명으로 집계됐다.,"The number of registered separated families stood at 56,241 as of the end of November last year, with about 250 separated family members dying each month due to",70,182,160,182,,,,,"문화,종교","문화,학술_문화재","정치,북한",국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,30617,10874413,서은숙 상명대 경제금융학부 교수는 인터넷 포털이 지배력을 부당하게 활용했는지에 대한 확실한 조사가 먼저 필요하다고 지적했다.,"""Seo Eun-sook, a professor of the Department of Economics and Finance of Sangmyung University, pointed out that a solid investigation is needed first into wheth",69,212,177,212,,,,,"IT_과학,인터넷_SNS","IT_과학,모바일",<EMPTY>,전자신문,,
3_문어체_뉴스(3).xlsx,뉴스,30912,4273091,공개 모집한 후보자들 중 5명을 총장추천위원회(총추위)가 선정하면 교직원·학생·교수·부설학교 교원으로 구성된 ‘정책평가단’이 후보자들의 정책을 2차 검증한다.,"If the president recommendation committee selects five candidates from the list, the ""policy evaluation group"" consisting of teachers, students, professors, and",88,233,223,233,,,,,"사회,사회일반",<EMPTY>,<EMPTY>,서울경제,,
3_문어체_뉴스(3).xlsx,뉴스,30929,10138731,이날 오전 9시 대한문 앞에는 10년 전 노 전 대통령 서거 당시와 마찬가지로 시민분향소가 차려졌다.,"In front of Daehanmun Gate at 9 a.m. on the same day, a civil incense altar was set up just like the time when former President Roh passed away10 years ago.",56,156,132,156,,,,,"국제,국제일반",<EMPTY>,<EMPTY>,노컷뉴스,,
3_문어체_뉴스(3).xlsx,뉴스,31053,4095139,"‘속초 서희스타힐스 더베이1차(28.84대 1)’, ‘속초 양우내안에 오션스카이(29.02대 1)’, ‘속초자이(19.25대 1)’ 등이 높은 청약경쟁률로 1순위 마감됐다.","""Sokcho Seohee Star Hills The Bay 1st (28.84 vs. 1)"", ""Sokcho Yangwoo Neane Ocean Sky (29.02 vs. 1)"", ""Sokcho Xi (19.25 vs. 1)"", etc., finished the first place ",96,195,202,195,,,,,"경제,부동산",<EMPTY>,<EMPTY>,서울경제,,
3_문어체_뉴스(3).xlsx,뉴스,31183,7462117,국토부에서 예비타당성 조사를 올해 안에 마무리하겠다고 밝힌 만큼 B 노선보다 사업진행이 더 빠를 것으로 예상된다.,"As the Ministry of Land, Infrastructure and Transport said it would complete the preliminary feasibility study within this year, it is expected that the project",63,197,157,197,,,,,"경제,부동산",<EMPTY>,<EMPTY>,파이낸셜뉴스,,
3_문어체_뉴스(3).xlsx,뉴스,31204,1797796,가시광선이나 적외선보다 파장이 길기 때문에 X선처럼 투과력이 강하지만 X선보다 에너지가 낮아 인체에 해를 입히지 않는다.,"Because the wavelength is longer than visible light or infrared light, it has strong penetrating power like X-ray, but it does not harm the human body due to lo",67,182,167,182,,,,,"문화,생활","사회,여성",<EMPTY>,내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,31250,828170,"교육당국은 체험학습 명목으로 고교생들끼리 장기투숙하는 여행이 있는지를 점검하고, 불안해하고 있는 대성고 학생과 교사들을 지원할 방침이다.",Education authorities plan to check whether there are long-term trips between high school students in the name of hands-on learning and support students and tea,76,205,196,205,,,,,"사회,교육_시험",<EMPTY>,<EMPTY>,국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,31291,2349401,"일반인들의 발길이 닿기 힘든, 전기·소방·급수·통신 등 각종 설비들로 가득한 공간이 평소 그의 주무대라는 것을 깜빡했다.","He forgot that a space filled with various facilities such as electricity, fire, water supply, and telecommunication, which are difficult for ordinary people to",67,204,166,204,,,,,"지역,경남","문화,출판","사회,사회일반",한겨레,,
3_문어체_뉴스(3).xlsx,뉴스,31828,58403,이에 광역시를 대표할 시의원 후보가 혐오 발언을 일삼는 BJ의 유행어를 아무렇지 않게 사용했다는 비판이 잇따랐다.,"This led to criticism that the candidate for a city council member, who will represent the metropolitan city, used the buzzword of the BJ, which makes hate spee",63,183,155,183,,,,,"정치,정치일반",<EMPTY>,<EMPTY>,국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,31888,12167582,새로운 폼팩터를 적용한 만큼 화면 보호막 이슈 이외에도 다양한 돌발변수를 고려한 매뉴얼 보강이 필요하다는 지적이다.,"""As the new form factor is applied, it is pointed out that it is necessary to supplement manual that takes into account variety of unexpected variables other th",64,190,162,190,,,,,"IT_과학,모바일","IT_과학,인터넷_SNS",<EMPTY>,전자신문,,
3_문어체_뉴스(3).xlsx,뉴스,31910,2840101,검찰 관계자는 “단순히 죄가 된다고 기소범위를 정하면 기소범위가 지나치게 넓어질 수 있어 기소를 한정했다”고 밝혔다.,"""We limited the prosecution's indictment because the scope of indictment, could be too wide if we set the scope simply by it can be consisted as a crime,"" a pro",65,183,165,183,,,,,"사회,사건_사고",<EMPTY>,<EMPTY>,한겨레,,
3_문어체_뉴스(3).xlsx,뉴스,31926,471722,추석연휴 이틀간 리콜 결정이 내려진 BMW 520d 승용차에서 연쇄적으로 불이 나 소비자들이 분통을 터트리고 있다.,"A series of fires have erupted in the BMW 520d passenger car, which was decided to recall the car for two consecutive days during the Chuseok holiday, causing c",64,181,148,181,,,,,"지역,전남","지역,대전","사회,사건_사고",국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,31963,7317151,"설립된 지 채 3년이 안 되는 스타트업(창업초기기업)이지만 지난달 월 거래액 90억원, 누적 거래액 1000억원을 달성했다.","Although it is a startup company that has been established in less than three years, it made KRW 9 billion in monthly turnover and KRW 100 billion in cumulative",69,181,157,181,,,,,"IT_과학,인터넷_SNS","경제,산업_기업","IT_과학,콘텐츠",파이낸셜뉴스,,
3_문어체_뉴스(3).xlsx,뉴스,31975,1206114,업계 관계자는 “죽이 환자식에서 건강식으로 확대되면서 보양식 식재료인 전복을 재료로 삼은 제품들이 인기가 높다”고 설명했다.,"An official from the industry explained, ""As the porridge products are expanded from a patients' food to a healthy food, porridge products made with abalone, a ",69,206,177,206,,,,,"문화,생활",<EMPTY>,<EMPTY>,국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,32098,9091441,경남 하동군이 정부의 2019년 신재생에너지 융·복합지원 공모사업에 화개면 5개리(里)가 최종 선정돼 15억 2800만원의 사업비를 확보했다.,"Hadong County, South Gyeongsang Province, secured 1.528 billion won in project funds as five regions hwagae-myeon was selected for the government's project to 2",79,221,180,221,,,,,"경제,경제일반",<EMPTY>,<EMPTY>,노컷뉴스,,
3_문어체_뉴스(3).xlsx,뉴스,32331,1609952,주요 4대 은행의 실적경쟁이 격화하면서 그동안 업계 1위와 2위를 다투던 KB국민은행과 신한은행의 긴장감도 커지고 있다.,"As performance competition among the four major banks intensifies, tension is also growing between KB Kookmin Bank and Shinhan Bank, which have been fighting fo",67,203,161,203,,,,,"경제,국제경제","경제,금융_재테크","경제,증권_증시",내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,32335,2468953,인천공항으로 가는 직행 시외버스 운행이 중단될 위기에 놓여 주민 불편이 우려되자 전북 임실군의회가 반발하고 나섰다.,"As the direct inter-city bus service to Incheon International Airport is on the verge of being suspended, the Imsil County Council in North Jeolla Province prot",64,215,162,215,,,,,"지역,전북","사회,사회일반",<EMPTY>,한겨레,,
3_문어체_뉴스(3).xlsx,뉴스,32344,404487,"서울중앙지법 집행관과 노무인력 300여명, 수협 직원 200여명이 이날 오전 9시10분쯤 노량진수산시장 구(舊)시장에서 명도소송 강제집행에 나섰다.","At around 9:10 a.m. the same day, 300 executors and laborers from Seoul Central District Court, and 200 members of the Fisheries Cooperatives began eviction at ",82,206,192,206,,,,,"사회,사회일반",<EMPTY>,<EMPTY>,국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,32522,1720732,점잖은 유 의원 대신 김용태 당 사무총장이 차기대권주자인 박원순 서울시장을 겨냥해 연일 공세를 벌이고 있다.,"Instead of the decent lawmaker Yoo, Kim Yong-tae, secretary general of the party, is taking the offensive every day against the Park Won-soon, mayor of Seoul, t",60,202,150,202,,,,,"정치,국회_정당","정치,행정_자치","정치,선거",내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,32691,1614077,"삼척화력발전소 1·2호기는 총 발전용량 2100MW(1050MW X 2기) 규모로, 발전 효율이 높은 초초임계압 방식으로 지어질 예정이다.",Samcheok Thermal Power Plant Units 1 and 2 will be built in an ultra super critical pressure system with high generation efficiency with a total power capacity ,77,189,162,189,,,,,"국제,아시아",<EMPTY>,<EMPTY>,내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,32787,1716735,가계부채 증가율이 2015년과 2016년 10∼11% 수준이었던 것과 비교하면 속도가 줄었지만 명목GDP 성장률과 비교하면 여전히 높다.,"The growth rate of household debt, which stood at between 10 and 11 percent in 2015 and 2016, has slowed down, but it is still high compared to the nominal GDP ",76,172,166,172,,,,,"경제,금융_재테크","사회,사회일반","경제,부동산",내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,32793,1703138,"보험권은 작년 12월 말 24% 초과 대출이 2,600만원(10명) 있었으나 금리 인하 후인 6월 말에는 없었다.","The insurance policy had a 24 percent excess loan of 26 million won (10 people) at the end of December last year, but not at the end of June after the rate cut.",63,160,129,160,,,,,"경제,금융_재테크","경제,유통","경제,국제경제",내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,32822,621145,"농림축산식품부(장관 이개호)가 한국동물장례협회(회장 조용환), 17개 지자체 등과 함께 11월 한달동안 동물화장장에 대한 실태 조사에 들어갔다.","The Ministry of Agriculture, Food and Rural Affairs (Minister Lee Gae-ho) began a month-long investigation into animal cremation in November with the Korea Anim",80,232,192,232,,,,,"사회,사회일반",<EMPTY>,<EMPTY>,국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,32894,623664,감정원이 1일 공개한 주간 아파트가격 동향에서도 서울 지역은 0.02% 상승에 그쳐 8주 연속 상승폭이 축소됐다.,"The weekly apartment price trend released by the Korea Appraisal Board on the 1st also saw a mere 0.02 percent rise in the Seoul area, shrinking the gain for th",63,186,145,186,,,,,"경제,부동산","경제,금융_재테크","경제,증권_증시",국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,32995,5536428,강원 원주세브란스기독병원에서 집중치료 중인 강릉 펜션사고 학생 2명의 상태가 사고 나흘 만에 호전돼 안정상태에 들어섰다.,"2 students involved in the Gangneung Pension incident, who were undergoing intensive care at Wonju Severance Christian Hospital in Gangwon Province, recovered w",67,228,169,228,,,,,"사회,의료_건강","사회,교육_시험",<EMPTY>,서울경제,,
3_문어체_뉴스(3).xlsx,뉴스,33029,340115,금융위원회에 따르면 워크아웃 기업 145곳 중 61곳이 회생에 성공해 성공률 42.1%로 법정관리 기업 회생성공률(27.5%)보다 높았다.,"According to the Financial Services Commission, 61 out of 145 workout companies succeeded in reviving, with a success rate of 42.1 percent, higher than the revi",77,221,167,221,,,,,"경제,산업_기업","경제,무역","경제,취업_창업",국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,33058,13472142,제작진에 대한 믿음이 있더라도 파일럿 프로그램 출연은 쉽지 않은데 강호동은 과감히 선택해 정규 편성에 일조했다.,"Although there is a belief in the crew, it is not easy to appear in the pilot program and Kang Ho-dong made a bold choice and helped organize it into the regula",62,170,156,170,,,,,"문화,방송_연예",<EMPTY>,<EMPTY>,스포츠서울,,
3_문어체_뉴스(3).xlsx,뉴스,33079,11435454,국산 게임 해외 진출이 쉬워진 만큼 해외 게임 국내 진출도 쉬워져서 이에 대한 대비책도 필요하다.,"As it has become easier for Korean games to advance into foreign countries, it has become easier for foreign games to enter into Korea, so it is also necessary ",54,180,132,180,,,,,"IT_과학,콘텐츠","IT_과학,인터넷_SNS","IT_과학,모바일",전자신문,,
3_문어체_뉴스(3).xlsx,뉴스,33272,8253639,관련 절차 등을 마치고 올 하반기 공사에 들어가면 내년 1월에 준공 후 입주가 가능할 전망이다.,"It is expected that construction will start in the second half of this year after completing related procedures and others, and entering will be possible after ",53,208,127,208,,,,,"경제,취업_창업",<EMPTY>,<EMPTY>,파이낸셜뉴스,,
3_문어체_뉴스(3).xlsx,뉴스,33393,311824,몰래카메라(몰카) 범죄 수법이 갈수록 교묘해지면서 여성들의 불안감이 커지자 서울 자치구들이 직접 몰카 단속에 나서고 있다.,"As the methods of the Hidden Camera (Hidden Cam) crimes become more and more sophisticated and the anxiety of women becomes bigger, the Seoul autonomous regions",68,203,170,203,,,,,"사회,사회일반",<EMPTY>,<EMPTY>,국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,33666,1709969,"정부는 사고가 터질 때만 익사자를 줄여야 한다며 생존수영을 강조했고, 시도교육청과 학부모들은 수영장 부족 타령만 했다.","Only when accidents occurred, the government emphasized survival swimming, saying that the number of drowning should be reduced, while city and provincial educa",66,238,166,238,,,,,미분류,<EMPTY>,<EMPTY>,내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,33725,1590199,안산토론교육연구회는 안산과 시흥지역 중·고등학교 선생님들이 함께 모여 토론 수업을 고민하고 연구 성과를 서로 나누는 교사연구모임이다.,The Ansan Discussion Education Research Association is a teacher research group where teachers from middle and high schools in Ansan and Siheung regions gather ,74,230,191,230,,,,,"문화,문화일반","사회,교육_시험",<EMPTY>,내일신문,,
3_문어체_뉴스(3).xlsx,뉴스,33731,540662,"검은 휘장과 하얀 화환이 줄을 이었고 음식 냄새와 꽃향기, 싸구려 향냄새가 뒤엉켜 눈과 코가 매웠다.","The black insignia and the white wreath were on the line, and the smell of food, flower scent, and cheap smell of incense were intertwined, and the pungent smel",56,190,136,190,,,,,"문화,요리_여행","문화,학술_문화재","문화,영화",국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,33779,1297809,"5분위 계층의 소득점유율은 2012년 53.65%에서 2015년 51.39%까지 떨어졌지만 2016년 51.78%, 2017년 51.83%를 기록하며 증가하고 있다.","The income share of the fifth-largest class fell from 53.65 percent in 2012 to 51.39 percent in 2015, but has been on the rise, hitting 51.78 percent in 2016 an",92,184,162,184,,,,,"경제,경제일반",<EMPTY>,<EMPTY>,국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,33782,105727,2004년 시작해 15년째를 맞은 올해 고려대 국제하계대학에는 미국·싱가포르·홍콩 등 34개국 300여개 대학 학생 1천830명이 참가한다.,"The International Summer University of Korea, which has been 15 years since its opening in 2004, will attract 1,830 students from 300 universities in 34 countri",78,217,172,217,,,,,"문화,문화일반",<EMPTY>,<EMPTY>,국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,33903,297139,이들은 국적법 제7조에 따라 독립유공으로 그 직계존속이 대한민국 정부로부터 훈장·포장을 받은 사실이 있어 특별귀하허가를 받았다.,"Under Article 7 of the Nationality Act, they were granted special naturalization permission because their lineal ascendants have received Orders of Merit and Me",71,232,180,232,,,,,"문화,출판","문화,학술_문화재",<EMPTY>,국민일보,,
3_문어체_뉴스(3).xlsx,뉴스,34102,5864063,전체 집회에서 노동분야 집회가 차지하는 비중이 47.2%로 집회의 절반 가량이 민주노총 등 노동계 집회였다는 의미다.,"In other words, rallies in the labor sector accounted for 47.2 percent of the total rallies, meaning about half of the rallies were from labor groups such as th",65,199,155,199,,,,,"국제,국제일반",<EMPTY>,<EMPTY>,서울경제,,
3_문어체_뉴스(3).xlsx,뉴스,34238,1546689,"당시 김형수 구청장이 공천에 반발, 무소속으로 뛰어 3만1,778표를 가져가 조길형 민주당 후보가 3,000여표 차이로 이겼다.","At the time, as mayor Kim Hyung-soo ran as an independent candidate in protest against the nomination and obtained 31,778 votes, Cho Gil-hyung, the Democratic P",71,214,159,214,,,,,미분류,<EMPTY>,<EMPTY>,내일신문,,
